YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,WS2M
2022,3,10,96.17,2.05,3.34,1.33,2.0,184.75,3.09,4.44,1.68,2.76,186.38,3.87,5.53,1.02
2022,3,11,95.65,3.27,5.55,2.01,3.54,204.81,5.2,7.39,3.06,4.33,206.81,5.65,5.62,1.6
2022,3,12,94.83,6.87,9.12,1.55,7.57,308.56,10.0,12.82,2.91,9.92,308.31,1.48,5.72,3.45
2022,3,13,96.41,4.16,6.52,2.48,4.03,256.81,6.59,10.11,4.26,5.85,259.75,5.41,5.81,1.97
2022,3,14,96.99,2.79,4.15,1.53,2.62,227.12,4.98,7.07,2.12,4.95,229.88,5.56,5.68,1.16
2022,3,15,96.61,2.84,3.91,1.67,2.24,254.06,5.07,6.71,2.16,4.55,255.31,5.26,5.72,1.17
2022,3,16,96.31,2.55,4.28,0.59,3.7,205.75,4.34,6.45,0.81,5.63,207.62,5.06,5.7,1.2
2022,3,17,95.73,1.81,3.07,1.21,1.86,170.06,2.93,4.64,1.67,2.97,198.06,2.39,5.46,0.85
2022,3,18,95.77,3.31,4.92,0.83,4.09,213.75,5.71,8.57,0.99,7.58,214.75,4.33,5.76,1.48
2022,3,19,95.24,4.47,7.39,2.1,5.29,227.31,7.53,10.84,4.4,6.44,228.56,4.7,5.8,2.09
2022,3,20,95.84,5.26,7.66,3.37,4.29,301.06,8.77,10.74,7.25,3.48,301.38,3.82,6.03,2.41
2022,3,21,96.48,2.84,3.78,1.91,1.87,290.69,4.62,6.78,2.96,3.83,291.56,5.86,6.08,1.28
2022,3,22,96.3,2.7,4.16,1.92,2.23,147.62,4.24,5.9,3.0,2.9,149.88,4.79,5.78,1.33
2022,3,23,95.65,3.61,5.65,1.3,4.35,119.88,5.62,9.43,2.28,7.15,123.56,1.07,5.56,1.73
2022,3,24,95.16,2.55,5.38,0.82,4.57,243.5,4.4,9.09,1.56,7.52,244.56,3.02,6.01,1.18
2022,3,25,94.93,3.38,4.98,1.78,3.2,277.75,5.76,6.97,3.13,3.84,278.31,3.9,6.29,1.53
2022,3,26,94.72,5.18,7.73,2.95,4.77,277.69,8.47,10.77,6.38,4.4,278.75,5.07,6.53,2.37
2022,3,27,95.34,5.12,7.59,3.07,4.52,301.94,8.22,10.52,6.49,4.04,301.81,4.9,6.74,2.36
2022,3,28,95.88,4.99,8.47,2.26,6.21,312.44,7.93,11.98,4.25,7.73,311.69,6.45,6.96,2.3
2022,3,29,96.5,2.55,3.76,1.3,2.45,268.75,3.96,6.02,2.24,3.77,267.75,6.78,6.9,1.26
2022,3,30,95.93,3.91,6.31,1.02,5.29,173.44,6.1,10.29,1.81,8.48,177.88,4.84,6.17,1.87
2022,3,31,94.58,6.73,10.16,2.5,7.66,209.06,10.64,15.02,5.5,9.52,211.44,2.09,6.04,3.2
2022,4,1,95.32,4.95,7.42,2.72,4.7,289.81,8.12,10.38,5.8,4.57,289.75,4.61,6.79,2.25
2022,4,2,95.97,2.34,3.65,0.61,3.03,230.75,4.18,6.38,0.62,5.76,232.69,7.0,7.02,1.0
2022,4,3,95.51,4.09,6.6,2.02,4.58,295.56,6.62,9.06,4.16,4.9,295.56,5.28,6.93,1.83
2022,4,4,95.93,1.85,3.34,0.34,3.0,240.69,3.05,4.77,0.59,4.19,244.88,4.13,6.63,0.8
2022,4,5,95.46,2.34,4.07,0.41,3.66,167.94,3.94,5.97,0.88,5.09,171.0,1.75,6.12,1.02
2022,4,6,94.91,2.54,3.49,0.42,3.07,194.12,4.05,6.32,0.88,5.43,199.25,3.49,6.63,1.16
2022,4,7,94.71,2.72,4.21,0.66,3.55,280.88,4.41,6.49,1.32,5.16,278.88,1.55,6.51,1.23
2022,4,8,94.87,2.85,5.05,1.22,3.84,256.25,4.44,6.99,2.2,4.8,256.69,5.69,7.01,1.3
2022,4,9,95.01,3.1,4.44,1.52,2.92,281.75,4.98,6.98,3.25,3.73,281.88,4.07,6.97,1.41
2022,4,10,95.71,3.92,5.98,1.35,4.63,303.5,6.38,8.51,1.89,6.62,303.5,5.81,7.37,1.77
2022,4,11,96.06,2.6,5.07,0.54,4.53,200.31,4.27,7.38,0.77,6.61,203.56,6.35,6.91,1.23
2022,4,12,96.08,2.23,2.98,1.82,1.16,253.44,3.83,5.91,2.65,3.26,254.56,5.38,6.87,0.97
2022,4,13,95.8,3.31,6.17,1.88,4.29,221.12,5.96,9.09,2.63,6.45,222.75,5.34,6.8,1.44
2022,4,14,95.61,4.52,6.3,2.44,3.87,263.88,7.68,9.04,5.3,3.74,264.69,3.74,6.93,1.99
2022,4,15,96.31,3.36,5.37,1.48,3.88,240.62,5.88,8.85,2.08,6.77,244.12,7.42,7.67,1.45
2022,4,16,95.71,3.62,5.74,1.83,3.91,248.25,6.41,8.29,3.21,5.08,249.69,6.4,7.12,1.55
2022,4,17,96.29,3.04,4.24,1.95,2.3,230.31,4.96,6.24,3.37,2.88,227.5,7.62,7.74,1.31
2022,4,18,96.15,3.22,5.67,0.1,5.57,165.06,5.11,7.89,0.2,7.7,163.06,0.93,7.01,1.45
2022,4,19,95.85,4.57,7.04,2.37,4.67,285.81,7.67,10.16,5.16,5.0,287.62,5.2,7.7,2.0
2022,4,20,97.03,1.94,2.84,0.46,2.38,220.38,3.57,6.57,0.75,5.82,225.56,7.68,7.67,0.79
2022,4,21,97.07,3.33,6.11,2.05,4.05,208.69,5.59,8.35,4.4,3.95,211.5,2.91,6.94,1.45
2022,4,22,97.15,1.91,2.62,0.62,1.99,220.06,3.34,5.3,0.73,4.57,232.56,7.14,7.54,0.77
2022,4,23,96.68,2.6,3.3,1.73,1.57,185.0,4.65,6.61,3.05,3.55,190.12,6.69,6.99,1.17
2022,4,24,96.3,2.96,4.56,0.84,3.73,232.5,5.38,7.52,1.28,6.25,233.56,6.94,7.29,1.21
2022,4,25,96.17,2.32,3.94,0.94,3.01,183.19,3.84,5.68,1.09,4.6,200.25,6.8,7.28,1.04
2022,4,26,96.08,2.59,4.45,0.45,4.0,315.12,4.12,7.71,0.76,6.95,313.5,2.33,6.96,1.17
2022,4,27,96.16,4.55,6.62,2.67,3.95,313.56,7.74,9.29,5.99,3.3,312.94,7.92,8.08,1.97
2022,4,28,96.41,3.3,4.42,2.46,1.96,335.38,5.54,6.12,5.03,1.09,334.25,8.26,8.32,1.47
2022,4,29,96.41,1.8,2.55,1.27,1.28,131.88,2.98,5.6,1.7,3.91,171.06,7.93,8.0,0.8
2022,4,30,96.31,1.57,2.11,0.5,1.61,125.5,2.53,4.93,0.5,4.42,133.94,5.45,7.51,0.73
2022,5,1,95.99,2.12,3.4,1.3,2.1,171.88,3.62,4.88,2.68,2.21,175.88,3.43,6.85,0.98
2022,5,2,95.98,2.48,3.15,1.93,1.22,288.88,4.27,4.94,3.16,1.78,288.75,7.76,7.94,1.03
2022,5,3,96.04,2.27,3.4,1.41,1.99,178.44,3.7,5.08,1.73,3.35,181.44,6.14,7.25,1.08
2022,5,4,95.81,2.56,4.0,1.06,2.94,262.94,4.41,5.92,2.7,3.23,263.62,5.28,7.56,1.14
2022,5,5,96.12,1.93,2.96,0.74,2.22,153.5,3.18,4.77,0.47,4.3,156.75,4.6,7.76,0.84
2022,5,6,95.1,3.08,4.85,1.52,3.33,156.44,4.88,6.76,3.0,3.76,159.12,1.54,7.12,1.45
2022,5,7,94.93,4.81,5.47,3.66,1.8,78.5,6.84,7.81,5.05,2.77,65.94,2.47,7.96,2.35
2022,5,8,96.05,3.35,4.62,0.83,3.8,47.06,4.71,6.38,1.18,5.2,47.69,3.03,8.02,1.68
2022,5,9,96.58,2.81,4.09,1.23,2.87,87.38,4.14,5.44,1.79,3.66,72.94,8.47,8.5,1.41
2022,5,10,96.85,3.13,4.41,1.51,2.9,49.56,4.78,5.95,2.14,3.8,50.06,8.23,8.38,1.48
2022,5,11,96.72,2.96,4.63,1.27,3.37,41.38,4.46,6.34,1.76,4.57,41.56,6.93,8.08,1.47
2022,5,12,96.65,2.95,4.62,1.2,3.43,59.5,4.55,6.22,1.7,4.52,60.19,3.39,7.87,1.45
2022,5,13,96.42,2.41,3.34,1.6,1.74,92.25,4.29,5.28,3.4,1.88,94.25,3.79,7.76,1.07
2022,5,14,96.0,1.57,2.2,0.92,1.27,152.0,2.57,4.11,1.28,2.82,153.06,4.27,7.83,0.7
2022,5,15,95.62,1.31,1.95,0.5,1.45,259.5,2.14,3.91,0.64,3.27,262.06,6.13,7.78,0.6
2022,5,16,95.22,3.37,7.13,1.29,5.84,260.25,5.54,10.26,1.84,8.41,261.19,4.99,7.9,1.52
2022,5,17,95.69,3.5,5.61,2.14,3.47,286.25,6.18,8.36,3.78,4.58,287.44,7.73,8.31,1.49
2022,5,18,95.81,1.79,3.55,0.73,2.83,240.19,3.56,7.24,1.26,5.98,254.81,5.97,7.91,0.75
2022,5,19,95.24,2.84,4.22,1.02,3.21,259.31,4.7,7.6,1.41,6.2,259.44,7.07,8.05,1.32
2022,5,20,95.6,3.03,4.88,1.64,3.24,214.88,5.62,7.81,2.48,5.34,216.56,6.04,7.41,1.28
2022,5,21,96.17,2.7,3.4,1.75,1.65,241.75,4.88,6.93,3.53,3.41,242.31,7.35,7.93,1.09
2022,5,22,96.27,2.73,3.65,1.67,1.98,274.25,4.48,5.52,2.55,2.96,275.19,6.69,7.69,1.27
2022,5,23,96.62,2.05,3.24,1.31,1.92,148.38,3.16,4.29,1.52,2.77,148.19,3.06,7.33,0.98
2022,5,24,96.59,2.55,3.54,1.24,2.3,72.88,3.74,4.59,2.71,1.88,74.0,2.38,7.89,1.25
2022,5,25,96.81,2.46,3.82,1.27,2.54,103.38,3.76,5.19,2.63,2.55,104.88,3.36,6.88,1.12
2022,5,26,96.45,2.73,4.3,1.41,2.89,165.75,4.36,5.84,2.57,3.27,167.62,4.45,7.75,1.26
2022,5,27,95.49,2.75,3.92,1.84,2.09,191.75,4.79,6.39,3.1,3.29,194.38,3.71,7.82,1.24
2022,5,28,95.58,2.55,3.82,1.73,2.09,301.0,4.29,5.45,3.16,2.29,301.19,5.71,8.25,1.13
2022,5,29,96.15,1.79,2.4,0.88,1.52,237.44,3.32,5.45,1.24,4.21,240.19,7.31,8.19,0.74
2022,5,30,96.34,2.01,2.77,0.25,2.52,224.44,3.83,6.41,0.51,5.91,227.06,8.13,8.26,0.83
2022,5,31,96.2,1.84,3.1,0.6,2.5,295.75,3.3,5.16,0.88,4.28,295.19,7.26,8.11,0.74
2022,6,1,95.81,2.45,3.23,1.76,1.47,290.56,4.32,5.4,3.47,1.92,290.38,7.11,7.98,1.04
2022,6,2,95.31,2.52,3.94,1.39,2.55,277.94,4.38,5.75,2.86,2.89,278.31,5.6,7.85,1.12
2022,6,3,95.56,2.63,3.69,1.7,1.98,330.19,4.41,5.37,3.34,2.03,329.81,6.27,8.51,1.2
2022,6,4,95.76,2.02,2.41,1.37,1.05,252.94,3.58,5.75,1.91,3.84,252.25,8.37,8.72,0.86
2022,6,5,95.88,2.23,2.68,1.77,0.91,77.0,3.71,5.0,2.42,2.57,78.44,8.44,8.48,1.01
2022,6,6,96.01,2.85,4.28,1.43,2.85,179.94,4.71,6.52,2.55,3.96,181.75,7.76,8.31,1.31
2022,6,7,95.81,3.44,5.8,1.86,3.94,189.25,5.76,8.39,3.82,4.58,191.31,2.39,7.84,1.58
2022,6,8,95.55,2.12,3.22,0.88,2.35,231.69,3.95,6.18,1.49,4.69,232.94,5.43,8.04,0.91
2022,6,9,95.34,3.48,5.38,1.61,3.76,290.38,5.64,7.3,3.59,3.71,290.44,6.98,8.38,1.62
2022,6,10,95.72,1.51,2.15,0.89,1.26,314.38,2.65,4.45,1.38,3.06,315.19,6.82,8.39,0.64
2022,6,11,95.74,1.47,2.51,0.48,2.03,199.44,2.51,3.8,0.78,3.02,202.69,4.0,7.52,0.68
2022,6,12,95.72,1.96,3.13,1.02,2.12,225.0,3.34,4.55,1.5,3.04,227.88,4.84,7.86,0.91
2022,6,13,95.85,1.92,2.73,0.94,1.8,289.5,3.31,5.04,1.5,3.54,289.0,6.84,7.82,0.87
2022,6,14,95.87,2.67,4.44,1.32,3.12,275.75,4.41,6.48,2.42,4.05,274.81,2.83,7.63,1.22
2022,6,15,96.22,1.23,2.08,0.24,1.84,183.62,2.15,4.55,0.31,4.23,213.56,6.3,7.75,0.56
2022,6,16,96.2,1.8,2.89,0.73,2.16,232.75,3.36,5.07,1.44,3.64,236.0,6.42,7.74,0.76
2022,6,17,95.56,3.79,6.26,2.06,4.19,290.0,6.63,9.47,3.97,5.5,291.5,6.61,8.22,1.66
2022,6,18,95.68,4.66,6.62,2.27,4.34,321.62,7.64,9.25,4.99,4.25,322.25,8.08,8.84,2.13
2022,6,19,96.33,3.74,5.4,1.98,3.42,328.12,6.25,7.57,4.73,2.84,329.44,8.7,8.99,1.72
2022,6,20,96.6,2.62,4.12,1.45,2.66,315.75,4.45,5.55,2.76,2.8,316.44,5.98,8.36,1.2
2022,6,21,96.41,1.73,2.65,0.34,2.3,287.69,3.23,4.72,1.02,3.7,292.56,6.53,8.29,0.72
2022,6,22,95.78,2.46,4.51,1.2,3.3,313.5,4.38,6.58,2.46,4.12,313.25,4.67,7.82,1.03
2022,6,23,95.65,2.28,3.64,0.82,2.82,81.94,3.58,4.98,1.55,3.43,79.31,5.51,8.1,1.15
2022,6,24,96.11,0.91,1.83,0.19,1.65,172.88,1.41,3.13,0.11,3.02,193.5,7.82,8.5,0.47
2022,6,25,96.35,2.05,2.62,1.46,1.16,187.12,3.27,5.69,2.02,3.67,190.31,7.67,8.23,0.98
2022,6,26,96.22,2.9,4.29,1.78,2.51,202.06,4.59,5.84,3.34,2.5,204.69,4.94,7.99,1.43
2022,6,27,96.08,2.68,3.7,1.62,2.07,297.0,4.41,5.96,2.84,3.12,297.31,4.49,8.07,1.24
2022,6,28,96.59,1.2,2.36,0.11,2.25,201.62,2.13,4.61,0.44,4.17,235.19,8.26,8.81,0.57
2022,6,29,96.67,1.84,2.77,0.62,2.15,267.56,2.73,3.85,0.91,2.94,270.0,7.92,8.44,0.95
2022,6,30,96.61,1.9,2.52,0.89,1.62,193.06,3.13,5.16,0.8,4.37,196.62,8.44,8.47,0.87
2022,7,1,96.2,2.5,3.68,1.62,2.06,218.62,4.52,6.39,2.51,3.89,221.38,5.59,8.11,1.12
2022,7,2,95.94,1.74,2.49,0.76,1.73,241.25,3.25,5.32,1.38,3.95,243.62,5.16,7.8,0.77
2022,7,3,96.24,1.95,2.76,1.23,1.54,279.12,3.08,4.23,2.12,2.12,263.44,6.17,8.23,0.95
2022,7,4,96.52,1.84,2.32,1.21,1.1,113.94,3.2,5.65,1.22,4.43,116.75,8.0,8.4,0.83
2022,7,5,96.06,2.58,3.84,1.65,2.19,232.56,4.52,5.41,3.93,1.48,234.56,3.9,7.82,1.18
2022,7,6,95.78,2.0,2.55,1.25,1.3,278.94,3.5,4.56,2.59,1.98,280.0,4.25,7.74,0.86
2022,7,7,95.84,1.17,1.81,0.69,1.12,242.81,1.95,3.45,0.94,2.52,253.25,4.4,7.65,0.58
2022,7,8,96.01,1.06,2.11,0.34,1.77,222.0,1.63,2.88,0.76,2.12,225.75,4.96,7.57,0.57
2022,7,9,96.02,2.84,5.42,1.27,4.16,40.19,4.12,7.25,2.05,5.2,41.81,1.53,7.37,1.43
2022,7,10,96.13,2.25,3.33,1.08,2.24,85.19,3.7,4.71,2.66,2.05,85.12,5.0,7.97,1.07
2022,7,11,95.85,1.73,2.52,0.67,1.84,189.75,2.88,5.93,0.54,5.39,189.94,8.01,8.06,0.8
2022,7,12,95.5,2.51,4.28,1.22,3.06,241.69,4.23,5.98,2.51,3.48,245.0,6.96,7.98,1.17
2022,7,13,95.81,1.81,2.75,0.97,1.79,288.38,3.32,5.04,1.8,3.23,287.88,7.15,8.08,0.8
2022,7,14,96.13,1.72,2.25,0.69,1.55,250.75,3.09,4.93,1.16,3.77,265.12,6.1,7.99,0.77
2022,7,15,96.38,1.27,2.1,0.21,1.89,186.06,2.39,4.3,0.09,4.21,189.75,7.64,8.02,0.6
2022,7,16,96.21,1.61,2.03,1.05,0.98,194.25,2.81,4.28,1.41,2.87,199.19,4.53,7.67,0.84
2022,7,17,96.02,1.39,1.91,0.4,1.51,201.0,2.75,4.23,0.98,3.24,205.38,4.19,7.48,0.59
2022,7,18,95.74,2.72,4.64,1.46,3.18,236.38,4.58,6.63,3.36,3.27,237.75,5.89,7.61,1.26
2022,7,19,95.7,1.33,1.82,0.65,1.17,280.5,2.38,3.71,1.14,2.57,284.06,4.9,7.78,0.59
2022,7,20,95.47,2.15,3.4,1.5,1.9,250.0,4.02,5.57,2.2,3.38,252.06,7.69,7.98,0.96
2022,7,21,95.32,2.66,3.92,1.66,2.26,260.25,4.61,5.68,3.2,2.48,261.19,5.91,7.79,1.2
2022,7,22,95.94,2.27,3.41,1.63,1.77,276.38,4.16,5.1,2.61,2.49,277.56,7.7,7.93,0.99
2022,7,23,96.27,1.63,3.03,0.12,2.91,255.44,3.06,4.56,0.42,4.13,260.31,7.69,7.95,0.7
2022,7,24,96.15,2.3,3.83,0.87,2.96,229.62,4.13,5.7,1.37,4.34,232.38,6.88,7.68,1.04
2022,7,25,95.91,2.66,4.45,1.25,3.2,231.69,4.33,6.45,2.66,3.78,234.0,3.78,7.3,1.27
2022,7,26,96.03,1.42,3.34,0.03,3.3,224.19,2.34,4.55,0.18,4.37,230.62,2.51,7.03,0.68
2022,7,27,95.84,1.79,2.94,0.66,2.27,253.19,3.02,5.02,0.97,4.05,253.88,4.3,7.24,0.83
2022,7,28,95.77,2.05,3.54,1.03,2.51,247.94,3.71,5.3,1.39,3.9,250.75,4.37,7.48,0.88
2022,7,29,95.88,1.37,2.48,0.2,2.27,253.62,2.65,4.25,0.18,4.07,268.44,3.28,7.26,0.56
2022,7,30,96.42,1.65,2.71,0.93,1.78,322.25,2.88,4.2,1.52,2.68,321.12,7.02,8.04,0.72
2022,7,31,96.43,1.61,2.55,0.67,1.88,166.56,2.85,3.83,1.09,2.73,168.56,1.64,7.1,0.73
2022,8,1,95.91,1.67,3.35,0.53,2.82,256.62,3.12,4.91,1.23,3.69,273.19,5.75,7.35,0.7
2022,8,2,95.79,2.18,3.13,1.16,1.98,292.19,3.96,5.08,2.41,2.67,292.56,6.27,7.6,0.96
2022,8,3,96.09,1.45,2.39,0.22,2.17,245.81,2.74,4.23,0.52,3.7,252.94,7.52,7.67,0.62
2022,8,4,96.29,1.87,3.08,1.2,1.88,230.81,3.2,4.17,2.25,1.92,231.62,5.92,7.43,0.83
2022,8,5,96.55,1.12,1.82,0.22,1.6,207.62,2.03,3.41,0.15,3.26,220.44,4.64,7.18,0.52
2022,8,6,96.7,1.93,2.92,0.98,1.95,201.0,3.41,4.05,2.35,1.7,203.12,5.36,7.16,0.91
2022,8,7,96.61,1.85,2.59,1.27,1.32,207.06,3.32,4.71,2.16,2.55,209.69,6.68,7.3,0.88
2022,8,8,96.2,1.8,2.63,0.8,1.84,240.12,3.29,4.17,1.17,3.01,243.19,6.44,7.32,0.79
2022,8,9,96.07,2.1,2.9,1.49,1.4,255.94,3.62,4.4,2.88,1.52,258.0,6.56,7.37,0.93
2022,8,10,96.19,1.52,2.53,0.48,2.05,260.94,2.65,3.34,0.56,2.79,262.44,4.59,7.06,0.71
2022,8,11,95.99,2.3,3.96,1.12,2.84,309.38,3.95,5.42,2.72,2.7,309.44,6.34,7.4,1.06
2022,8,12,96.18,2.52,3.43,1.84,1.59,151.12,4.27,5.58,3.1,2.48,136.31,7.41,7.68,1.16
2022,8,13,96.37,1.64,2.6,0.98,1.62,150.44,2.8,5.89,0.84,5.05,150.56,7.45,7.73,0.77
2022,8,14,96.07,1.78,2.73,0.86,1.87,173.44,2.75,3.66,1.48,2.17,176.94,3.25,6.99,0.88
2022,8,15,95.86,2.04,3.53,1.0,2.52,125.88,3.14,4.55,1.79,2.76,126.56,1.56,6.92,1.03
2022,8,16,95.98,2.03,2.88,1.19,1.7,64.38,3.4,3.77,2.33,1.45,65.0,4.11,7.05,0.95
2022,8,17,96.04,1.3,2.34,0.24,2.1,134.19,1.84,3.45,0.32,3.13,103.19,5.75,7.17,0.69
2022,8,18,95.96,1.24,2.01,0.54,1.47,287.62,2.0,3.87,0.77,3.11,285.19,6.63,7.19,0.59
2022,8,19,96.24,1.82,3.07,0.6,2.47,225.62,2.87,4.1,0.84,3.27,226.0,4.61,7.06,0.88
2022,8,20,96.42,1.86,2.95,0.38,2.58,173.81,2.96,5.3,0.67,4.63,174.94,6.05,7.07,0.93
2022,8,21,96.17,1.85,3.02,0.99,2.02,174.94,3.19,4.03,1.98,2.05,177.44,2.31,6.61,0.88
2022,8,22,95.66,1.98,2.62,1.18,1.44,254.94,3.51,5.02,2.38,2.63,257.12,5.14,6.81,0.88
2022,8,23,95.78,2.28,3.12,1.8,1.3,314.62,4.05,4.95,3.3,1.65,314.62,6.46,7.01,1.01
2022,8,24,96.13,1.02,2.2,0.13,2.07,233.0,1.99,4.95,0.21,4.73,242.69,6.41,6.85,0.45
2022,8,25,96.21,1.9,3.4,0.79,2.61,191.19,3.16,5.49,0.94,4.55,193.06,5.2,6.6,0.95
2022,8,26,96.0,1.88,2.38,1.41,0.98,275.5,3.42,4.64,2.14,2.5,276.31,5.92,6.65,0.8
2022,8,27,96.09,1.54,2.43,0.49,1.94,154.38,2.65,4.49,0.37,4.12,167.0,6.22,6.65,0.7
2022,8,28,96.28,1.62,2.34,0.77,1.57,115.12,2.62,4.68,1.09,3.59,116.81,6.42,6.74,0.77
2022,8,29,96.28,2.03,3.24,1.23,2.01,184.69,3.47,4.86,1.98,2.88,187.44,6.44,6.68,0.93
2022,8,30,95.75,2.4,4.23,1.45,2.79,250.12,4.06,5.82,2.21,3.61,251.31,4.75,6.49,1.09
2022,8,31,95.83,2.57,3.49,1.91,1.58,295.0,4.52,5.47,3.26,2.21,295.38,6.84,6.98,1.1
2022,9,1,96.13,1.73,2.4,1.15,1.25,314.0,3.26,4.77,1.69,3.08,314.62,6.93,6.94,0.71
2022,9,2,96.53,2.2,2.74,1.75,0.99,119.69,3.7,4.84,2.86,1.98,122.31,6.15,6.71,0.98
2022,9,3,96.64,1.62,2.54,0.78,1.76,162.88,2.99,4.89,1.17,3.71,166.19,5.03,6.45,0.73
2022,9,4,96.32,2.02,2.82,1.29,1.53,182.25,3.51,5.38,2.12,3.24,184.44,5.08,6.48,0.95
2022,9,5,96.15,2.12,3.91,1.16,2.75,174.12,3.69,5.31,2.22,3.09,175.44,2.62,6.37,1.01
2022,9,6,95.87,1.92,4.09,0.32,3.77,287.69,3.24,5.82,0.55,5.27,286.81,4.78,6.3,0.92
2022,9,7,95.83,1.66,2.52,0.97,1.55,143.56,2.71,3.27,1.43,1.84,156.56,3.78,6.31,0.78
2022,9,8,95.76,1.59,2.5,0.97,1.52,51.56,2.45,3.31,1.55,1.75,49.5,3.56,6.29,0.78
2022,9,9,96.14,2.1,2.95,1.24,1.7,98.38,3.32,4.59,1.51,3.09,84.5,5.99,6.46,0.95
2022,9,10,96.58,1.77,3.34,0.51,2.83,123.25,2.97,5.7,0.81,4.89,125.0,3.32,6.15,0.83
2022,9,11,96.09,2.25,3.38,1.43,1.95,182.81,4.05,5.96,2.41,3.55,185.88,3.28,6.06,1.05
2022,9,12,95.49,1.77,2.73,1.31,1.41,243.19,3.2,4.84,1.9,2.94,244.69,3.9,6.0,0.77
2022,9,13,95.54,2.24,3.3,1.63,1.66,288.31,4.02,5.88,2.83,3.05,289.25,5.9,6.29,0.95
2022,9,14,96.2,2.3,3.15,1.95,1.2,325.19,4.18,5.38,3.2,2.19,325.44,6.02,6.16,0.99
2022,9,15,96.57,2.16,2.98,1.54,1.45,143.12,3.66,5.27,2.33,2.94,247.06,5.61,5.87,0.95
2022,9,16,96.64,1.32,1.76,0.95,0.8,171.31,1.87,2.69,1.19,1.5,170.12,5.59,5.59,0.72
2022,9,17,96.64,1.66,2.63,0.31,2.32,221.19,2.7,4.91,0.52,4.4,221.81,5.51,5.65,0.77
2022,9,18,96.32,1.91,2.21,1.15,1.07,250.69,3.54,4.85,1.7,3.15,253.19,5.52,5.76,0.74
2022,9,19,95.96,2.17,3.05,1.67,1.38,257.25,4.01,4.87,2.32,2.55,259.25,4.02,5.72,0.89
2022,9,20,95.96,2.34,2.95,1.79,1.16,321.06,4.06,4.88,2.63,2.24,320.5,5.86,5.98,0.97
2022,9,21,95.84,1.98,2.44,0.15,2.29,259.19,3.59,5.78,0.14,5.63,263.69,5.61,5.75,0.79
2022,9,22,95.38,4.35,6.88,2.16,4.73,292.88,7.05,9.98,3.46,6.52,292.81,3.17,5.63,1.98
2022,9,23,96.16,3.6,5.05,1.63,3.41,332.19,6.03,7.31,3.84,3.48,332.5,6.18,6.14,1.62
2022,9,24,96.05,2.05,2.96,1.25,1.71,242.88,3.45,4.39,1.92,2.47,246.25,4.24,5.83,0.93
2022,9,25,95.24,3.23,6.19,1.77,4.41,244.81,5.73,9.19,3.36,5.83,247.19,3.36,5.54,1.38
2022,9,26,95.28,3.17,5.02,1.76,3.27,263.5,5.62,7.36,3.41,3.95,264.62,4.78,5.65,1.34
2022,9,27,95.79,2.63,4.27,1.84,2.43,276.81,4.7,6.05,3.09,2.96,277.31,4.03,5.69,1.13
2022,9,28,96.59,2.64,3.84,1.95,1.9,320.25,4.5,5.72,3.43,2.29,320.81,4.97,5.68,1.13
2022,9,29,96.96,3.2,4.84,1.89,2.95,95.62,5.35,6.8,4.63,2.17,81.69,4.91,5.68,1.44
2022,9,30,96.42,4.2,6.91,2.13,4.78,29.62,6.44,10.35,3.8,6.55,32.75,1.23,5.47,1.96
2022,10,1,95.33,4.3,7.83,1.11,6.73,73.5,6.45,11.59,2.24,9.34,77.19,1.0,5.15,2.02
2022,10,2,95.95,4.21,5.52,1.95,3.57,11.56,6.38,7.77,3.95,3.82,13.56,0.91,5.02,2.02
2022,10,3,96.53,3.94,5.78,1.88,3.91,71.56,5.98,7.86,3.84,4.02,42.69,4.09,5.34,1.9
2022,10,4,96.09,4.12,5.59,2.3,3.29,341.38,6.45,7.86,4.31,3.55,342.5,2.62,5.31,1.92
2022,10,5,95.93,3.68,5.2,2.25,2.95,332.0,6.21,7.16,4.91,2.26,332.88,4.3,5.19,1.63
2022,10,6,96.06,2.13,2.72,1.23,1.48,303.94,4.14,5.99,1.77,4.23,303.94,4.95,5.22,0.8
2022,10,7,96.12,2.74,3.71,1.89,1.82,290.31,4.96,6.37,2.36,4.0,290.62,4.66,5.06,1.15
2022,10,8,96.61,2.52,3.23,1.91,1.32,320.69,4.34,5.71,3.66,2.05,319.88,3.98,5.3,1.06
2022,10,9,96.59,2.06,2.4,1.15,1.25,284.81,3.55,4.59,2.06,2.53,286.19,5.37,5.31,0.84
2022,10,10,96.73,1.87,2.49,0.74,1.75,311.88,3.02,5.03,0.99,4.04,311.94,5.04,5.12,0.84
2022,10,11,96.91,2.12,2.79,0.66,2.12,225.25,3.38,5.04,0.98,4.05,226.25,5.08,5.06,0.97
2022,10,12,96.33,3.17,4.37,2.11,2.26,197.88,5.32,7.32,2.87,4.45,199.81,3.53,4.66,1.39
2022,10,13,95.27,3.53,6.02,1.43,4.59,237.88,5.95,8.53,2.82,5.71,238.88,2.43,4.38,1.6
2022,10,14,95.65,2.46,3.57,1.76,1.81,238.31,4.31,5.26,2.36,2.89,239.5,4.84,4.96,1.02
2022,10,15,95.85,3.25,5.48,2.23,3.26,239.06,5.75,8.08,3.84,4.24,240.25,4.79,4.78,1.32
