YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,WS2M
2022,3,6,101.06,6.21,8.76,3.69,5.06,211.44,10.07,12.38,6.47,5.91,212.31,2.64,4.57,4.09
2022,3,7,100.11,8.54,12.2,3.77,8.44,226.62,12.58,16.48,7.84,8.64,227.5,2.75,4.78,5.8
2022,3,8,101.18,5.03,9.19,1.2,7.99,257.06,7.0,12.34,1.83,10.52,256.94,5.1,5.63,3.52
2022,3,9,100.71,3.55,4.6,2.73,1.87,189.12,5.17,6.4,3.05,3.34,189.88,1.02,5.18,2.48
2022,3,10,101.21,2.82,4.24,1.91,2.33,183.56,3.95,5.55,2.28,3.27,168.81,4.14,5.25,1.9
2022,3,11,100.69,4.07,5.7,2.34,3.36,171.56,5.79,9.09,2.85,6.23,173.06,5.53,5.5,2.75
2022,3,12,99.61,9.48,13.79,1.39,12.4,287.94,12.23,17.08,2.02,15.06,289.31,1.54,5.68,6.71
2022,3,13,101.55,5.7,9.26,3.32,5.94,245.44,8.08,12.67,5.37,7.3,246.75,5.38,5.79,3.92
2022,3,14,102.0,3.8,4.98,2.27,2.71,209.75,6.18,9.1,2.69,6.41,210.81,5.41,5.6,2.41
2022,3,15,101.47,3.23,4.38,2.05,2.32,225.31,5.57,9.42,2.37,7.05,226.56,5.42,5.63,1.99
2022,3,16,101.23,3.32,5.47,1.52,3.95,149.56,5.12,8.2,1.69,6.52,150.12,5.16,5.55,2.11
2022,3,17,100.56,3.87,5.7,1.12,4.59,156.12,5.7,7.63,2.09,5.55,157.19,1.48,5.5,2.53
2022,3,18,100.65,4.2,6.55,1.36,5.19,206.94,6.11,9.41,1.55,7.88,208.19,4.79,5.66,2.72
2022,3,19,100.0,5.73,8.23,3.7,4.52,217.62,9.11,11.18,6.95,4.24,218.44,4.0,5.63,3.8
2022,3,20,100.56,6.91,10.25,3.45,6.8,297.0,10.12,13.73,7.23,6.5,297.62,4.01,6.02,4.74
2022,3,21,101.29,4.14,5.65,2.66,2.99,291.81,6.41,9.7,4.2,5.5,292.62,5.7,6.07,2.65
2022,3,22,101.31,3.39,4.38,2.55,1.84,73.62,5.55,7.52,3.44,4.08,73.88,4.86,5.61,2.09
2022,3,23,100.82,6.55,8.36,3.67,4.69,105.19,8.96,10.52,7.38,3.13,106.94,1.44,5.38,4.55
2022,3,24,100.01,3.77,6.87,1.95,4.92,171.0,5.49,10.81,2.42,8.39,170.75,2.3,5.68,2.55
2022,3,25,99.69,4.41,6.08,2.98,3.1,295.81,6.98,8.77,4.23,4.54,295.56,4.53,6.3,2.98
2022,3,26,99.47,6.98,9.24,3.36,5.88,269.62,9.77,11.69,6.68,5.0,270.06,3.7,6.41,4.87
2022,3,27,100.2,7.67,10.48,4.7,5.79,293.38,10.3,13.15,7.58,5.57,294.06,4.28,6.58,5.41
2022,3,28,100.94,6.98,11.05,3.12,7.94,306.25,9.6,13.8,5.39,8.41,306.38,5.96,6.8,4.9
2022,3,29,101.59,4.73,6.45,0.8,5.66,306.56,6.32,8.09,1.04,7.05,307.44,6.82,6.9,3.35
2022,3,30,101.05,4.21,5.94,0.43,5.51,138.25,6.01,9.61,0.55,9.05,141.19,3.78,6.05,2.89
2022,3,31,99.46,8.16,10.98,4.84,6.16,195.19,12.22,15.5,8.25,7.25,197.19,2.18,5.88,5.49
2022,4,1,100.1,6.97,9.98,4.27,5.7,293.94,9.95,12.77,6.96,5.81,293.88,4.45,6.7,4.8
2022,4,2,100.99,3.38,5.07,0.31,4.76,251.19,5.36,8.5,0.47,8.03,253.19,6.98,6.97,2.31
2022,4,3,100.31,6.21,9.68,2.11,7.57,271.12,8.7,12.14,3.43,8.71,271.88,5.3,6.68,4.29
2022,4,4,100.9,2.94,4.16,1.26,2.91,257.31,4.63,7.48,1.8,5.68,258.06,5.02,6.65,1.91
2022,4,5,100.49,3.45,6.27,1.88,4.4,139.0,5.15,8.44,2.21,6.23,140.69,2.09,6.01,2.33
2022,4,6,99.77,5.2,7.76,1.4,6.36,69.88,7.09,10.06,1.57,8.49,70.44,3.37,6.63,3.6
2022,4,7,99.51,4.85,7.24,1.99,5.25,216.25,6.6,9.11,2.34,6.77,217.38,1.15,6.37,3.36
2022,4,8,99.69,3.76,5.56,1.9,3.66,241.38,5.87,8.08,3.9,4.18,242.31,5.69,6.97,2.52
2022,4,9,99.79,4.41,5.8,2.3,3.51,264.25,6.21,8.41,4.1,4.3,279.81,3.84,6.96,3.09
2022,4,10,100.53,6.23,8.61,3.39,5.23,290.12,8.81,10.88,6.14,4.74,291.31,5.02,7.14,4.27
2022,4,11,101.05,3.57,5.15,1.71,3.44,120.94,5.08,8.22,2.35,5.87,122.5,6.52,6.88,2.42
2022,4,12,100.85,3.16,5.52,0.42,5.09,235.31,5.07,7.36,0.7,6.66,235.19,5.23,6.79,2.0
2022,4,13,100.52,4.21,6.51,1.88,4.62,189.56,7.0,11.98,2.2,9.79,191.0,5.53,6.56,2.66
2022,4,14,100.26,6.24,9.38,3.21,6.16,259.25,9.75,12.29,6.7,5.59,259.94,4.57,6.77,4.12
2022,4,15,101.17,4.47,6.7,2.2,4.48,240.62,6.97,10.88,2.69,8.2,242.81,7.32,7.56,2.98
2022,4,16,100.48,5.55,7.18,2.77,4.41,239.31,8.4,10.55,6.03,4.52,240.5,6.15,7.06,3.75
2022,4,17,101.32,5.43,7.42,3.59,3.83,251.06,7.82,8.66,6.37,2.28,250.19,7.5,7.6,3.77
2022,4,18,101.17,6.16,9.55,3.49,6.05,109.62,8.29,11.62,5.47,6.16,110.56,1.15,7.24,4.29
2022,4,19,100.64,7.61,9.62,4.22,5.41,280.06,10.41,12.15,7.81,4.34,281.06,5.16,7.52,5.29
2022,4,20,102.06,3.24,4.42,1.23,3.19,241.94,5.23,7.94,1.62,6.31,242.94,7.72,7.71,2.17
2022,4,21,102.07,4.75,7.62,2.84,4.79,187.62,7.45,9.59,5.58,4.02,189.31,4.23,6.9,3.13
2022,4,22,102.01,3.38,4.72,2.56,2.16,252.06,5.27,6.27,3.45,2.81,251.75,7.09,7.51,2.02
2022,4,23,101.64,3.69,5.11,2.27,2.84,129.94,5.3,8.14,3.48,4.66,133.19,6.26,6.76,2.43
2022,4,24,101.21,3.69,6.45,0.6,5.84,88.12,4.95,9.05,0.72,8.34,88.44,6.98,7.04,2.55
2022,4,25,101.12,4.06,5.3,2.84,2.47,93.75,5.6,7.36,4.27,3.09,94.88,5.3,7.1,2.84
2022,4,26,100.85,3.46,6.14,0.88,5.27,235.94,5.02,8.89,1.59,7.3,236.19,2.74,6.8,2.34
2022,4,27,101.02,7.3,8.98,5.74,3.23,314.25,9.96,11.09,8.66,2.44,314.25,7.41,7.98,5.08
2022,4,28,101.3,6.17,7.54,4.1,3.44,327.25,8.83,9.43,8.14,1.3,328.12,8.09,8.24,4.27
2022,4,29,101.32,3.53,4.73,1.77,2.95,308.81,5.26,8.36,2.62,5.74,309.0,8.15,8.16,2.37
2022,4,30,101.21,2.52,4.1,0.99,3.11,143.69,4.2,8.18,1.31,6.87,144.44,6.65,7.7,1.53
2022,5,1,100.96,3.96,6.4,2.69,3.71,160.06,5.48,7.68,3.65,4.03,160.75,3.32,6.71,2.62
2022,5,2,100.73,2.23,3.66,0.29,3.38,230.38,3.09,5.21,0.47,4.75,230.31,7.39,7.68,1.52
2022,5,3,100.96,4.53,7.02,2.55,4.46,110.75,6.22,9.1,4.62,4.48,111.75,2.94,6.99,3.09
2022,5,4,100.58,3.33,5.28,2.08,3.2,229.81,4.93,8.89,2.48,6.41,230.88,4.06,7.24,2.27
2022,5,5,100.95,2.87,4.84,0.76,4.09,153.69,4.44,7.86,0.87,6.99,153.5,4.21,7.6,1.9
2022,5,6,100.07,5.19,7.27,2.56,4.7,128.0,7.12,9.26,5.2,4.06,129.5,1.48,6.79,3.55
2022,5,7,99.73,9.59,11.48,7.99,3.49,37.0,12.35,14.69,10.6,4.09,38.62,2.33,7.81,6.63
2022,5,8,100.91,5.75,7.92,2.59,5.34,36.56,7.8,10.63,4.03,6.61,37.56,3.22,7.85,3.9
2022,5,9,101.42,4.49,6.8,2.7,4.09,53.62,6.81,8.53,5.26,3.28,54.0,8.02,8.28,2.85
2022,5,10,101.69,4.88,7.44,2.73,4.7,49.94,7.52,9.48,4.38,5.09,50.62,8.19,8.19,3.12
2022,5,11,101.53,4.4,6.91,2.41,4.51,51.06,6.52,8.71,4.25,4.46,51.44,6.1,8.01,2.79
2022,5,12,101.49,4.45,6.04,2.41,3.63,67.81,6.59,7.61,4.06,3.55,68.19,3.15,7.7,2.91
2022,5,13,101.28,4.23,5.66,2.8,2.85,92.38,6.36,7.16,5.59,1.58,93.5,3.42,7.66,2.82
2022,5,14,100.8,2.44,3.38,1.37,2.01,124.38,3.73,5.67,2.2,3.47,125.0,2.85,7.55,1.56
2022,5,15,100.32,2.02,2.7,1.16,1.55,199.12,3.31,5.17,1.44,3.73,202.25,6.33,7.62,1.23
2022,5,16,99.83,4.19,8.96,1.58,7.38,240.12,6.51,12.59,2.52,10.06,241.06,4.67,7.75,2.68
2022,5,17,100.29,5.12,6.71,3.58,3.13,281.94,8.21,10.18,5.16,5.02,282.69,7.74,8.24,3.38
2022,5,18,100.67,2.97,5.34,1.02,4.31,250.81,4.76,8.91,1.23,7.68,251.62,6.39,8.04,2.0
2022,5,19,99.89,3.92,5.94,1.63,4.3,248.5,5.7,7.69,2.38,5.31,249.62,7.13,7.86,2.62
2022,5,20,100.27,3.26,4.68,1.12,3.55,183.0,5.52,9.65,1.98,7.67,185.0,6.13,7.24,2.0
2022,5,21,100.8,3.05,4.41,1.55,2.86,217.5,5.31,8.7,1.91,6.78,219.06,7.3,7.72,1.84
2022,5,22,100.9,3.91,7.3,2.38,4.91,241.75,5.86,9.95,3.73,6.22,243.44,6.96,7.65,2.62
2022,5,23,101.4,3.65,5.91,2.42,3.48,104.88,5.41,7.31,2.87,4.45,105.44,4.37,7.55,2.52
2022,5,24,101.51,4.07,6.89,1.63,5.26,85.62,5.75,8.16,3.16,5.0,85.75,2.54,7.69,2.77
2022,5,25,101.75,4.42,6.21,2.62,3.59,96.44,6.55,7.62,4.84,2.78,97.31,3.5,7.5,3.0
2022,5,26,101.35,3.5,4.77,2.3,2.47,136.94,5.2,6.2,3.96,2.24,138.5,3.12,7.94,2.38
2022,5,27,100.3,4.4,6.46,2.55,3.91,172.0,6.8,8.72,5.27,3.45,173.5,2.62,7.62,2.89
2022,5,28,100.19,4.12,6.19,2.54,3.65,276.62,6.3,7.61,5.14,2.47,277.56,6.33,8.22,2.73
2022,5,29,100.89,2.03,3.53,0.64,2.88,203.81,3.47,7.09,0.8,6.29,205.62,7.46,8.08,1.27
2022,5,30,101.04,2.74,3.7,1.41,2.29,197.31,4.55,7.49,1.58,5.91,199.69,7.98,8.06,1.73
2022,5,31,100.76,2.61,3.67,1.4,2.28,260.5,4.23,6.95,1.84,5.1,276.06,7.73,8.04,1.62
2022,6,1,100.32,3.09,3.9,2.14,1.76,273.44,4.95,6.51,3.53,2.98,274.0,7.16,7.78,1.92
2022,6,2,99.86,2.3,3.13,1.42,1.71,288.94,3.52,5.38,1.82,3.55,272.69,5.59,7.64,1.42
2022,6,3,100.14,4.32,6.29,2.42,3.87,321.31,6.18,7.88,4.45,3.44,322.25,5.92,8.25,2.89
2022,6,4,100.39,2.59,3.57,1.59,1.98,321.25,4.14,7.09,2.39,4.7,322.25,8.37,8.56,1.7
2022,6,5,100.67,3.98,6.18,2.45,3.72,110.81,5.73,8.02,3.26,4.77,111.19,8.3,8.37,2.7
2022,6,6,100.85,3.74,5.56,1.38,4.19,166.19,5.3,8.8,2.13,6.67,167.19,8.25,8.4,2.55
2022,6,7,100.6,5.19,7.51,3.34,4.17,176.94,7.91,9.84,6.7,3.15,178.56,3.65,7.91,3.5
2022,6,8,100.26,2.55,4.37,0.43,3.94,222.12,4.14,7.47,0.8,6.66,222.38,6.17,7.92,1.71
2022,6,9,99.91,5.92,8.7,3.17,5.52,277.12,8.38,11.06,6.31,4.75,277.62,6.77,8.15,4.05
2022,6,10,100.39,2.66,3.8,0.79,3.02,275.19,3.92,6.02,1.16,4.86,275.69,7.33,8.41,1.78
2022,6,11,100.51,1.93,2.91,0.59,2.3,258.19,2.59,4.05,0.54,3.51,255.44,3.58,7.37,1.32
2022,6,12,100.45,2.84,4.08,2.12,1.96,182.5,4.43,6.42,3.25,3.18,184.81,4.67,7.63,1.91
2022,6,13,100.45,2.49,3.73,1.32,2.41,251.69,3.81,5.22,2.03,3.2,251.19,6.93,7.78,1.59
2022,6,14,100.46,2.77,5.4,0.8,4.6,156.25,3.88,6.78,1.18,5.61,155.5,4.24,7.36,1.8
2022,6,15,100.89,2.26,5.08,0.6,4.48,130.44,3.27,7.73,0.59,7.14,143.94,6.95,7.88,1.5
2022,6,16,100.87,4.12,5.42,2.81,2.6,176.19,5.81,6.85,4.32,2.52,178.81,5.95,7.58,2.84
2022,6,17,100.0,5.37,8.29,2.85,5.44,283.5,8.3,11.47,4.66,6.8,284.5,7.06,8.16,3.59
2022,6,18,100.19,7.47,9.69,3.66,6.03,320.88,10.34,11.94,7.54,4.4,321.44,8.03,8.69,5.12
2022,6,19,100.92,6.23,8.0,3.72,4.27,328.25,8.88,10.1,7.3,2.8,329.06,8.72,8.89,4.29
2022,6,20,101.24,2.74,3.76,1.4,2.36,268.69,4.27,6.7,2.33,4.38,285.0,7.17,8.5,1.84
2022,6,21,101.08,2.57,3.44,1.72,1.73,255.31,4.21,7.07,1.94,5.12,257.94,5.31,7.91,1.69
2022,6,22,100.42,3.53,5.59,1.4,4.19,135.12,4.77,7.28,1.57,5.71,135.31,4.18,7.53,2.44
2022,6,23,100.46,3.37,5.06,1.19,3.87,93.81,4.38,6.8,1.68,5.12,94.44,2.54,7.69,2.35
2022,6,24,100.84,1.05,2.81,0.17,2.65,200.38,1.68,5.76,0.2,5.55,207.56,6.61,8.23,0.68
2022,6,25,101.1,2.63,4.09,1.8,2.29,189.31,4.09,7.55,2.05,5.48,191.0,7.99,8.31,1.76
2022,6,26,100.93,4.31,6.19,2.7,3.48,188.25,6.34,8.1,4.62,3.48,190.44,7.31,8.17,2.92
2022,6,27,100.68,4.11,4.84,2.52,2.33,276.38,6.11,8.72,4.38,4.34,277.38,3.87,7.78,2.78
2022,6,28,101.29,3.09,5.35,0.59,4.77,272.06,4.49,8.88,0.77,8.1,257.94,8.38,8.72,2.12
2022,6,29,101.41,3.08,3.87,2.43,1.43,211.19,4.71,6.44,2.94,3.5,213.5,8.08,8.3,2.03
2022,6,30,101.31,2.42,4.26,1.37,2.89,165.75,3.67,7.42,1.41,6.02,167.31,8.17,8.28,1.58
2022,7,1,100.83,4.02,5.36,2.88,2.48,199.06,6.14,7.87,4.35,3.51,201.0,6.3,8.02,2.71
2022,7,2,100.53,3.88,5.91,2.27,3.63,213.5,5.73,7.84,3.62,4.2,214.69,5.78,7.79,2.59
2022,7,3,100.84,2.49,3.72,0.79,2.93,238.12,3.52,5.23,1.16,4.07,240.0,6.02,8.1,1.71
2022,7,4,101.23,2.51,4.92,0.14,4.78,104.56,4.0,8.32,0.12,8.2,112.94,8.16,8.35,1.63
2022,7,5,100.68,4.63,6.73,3.0,3.73,205.88,6.95,8.41,5.36,3.05,207.31,4.35,7.71,3.14
2022,7,6,100.34,2.87,3.95,0.98,2.97,234.69,4.49,6.93,1.51,5.43,234.44,5.03,7.74,1.91
2022,7,7,100.51,3.23,4.21,2.15,2.06,65.12,4.37,5.92,2.68,3.25,64.94,4.03,7.4,2.29
2022,7,8,100.71,1.9,2.61,1.12,1.49,157.19,2.9,5.62,1.16,4.45,160.5,5.06,7.66,1.28
2022,7,9,100.72,3.21,6.4,0.82,5.58,86.5,4.35,8.16,1.27,6.88,86.25,1.74,7.19,2.2
2022,7,10,100.85,3.23,4.34,1.35,2.98,82.88,4.78,5.99,2.48,3.52,82.5,4.66,7.61,2.17
2022,7,11,100.57,2.32,3.78,0.86,2.92,190.94,3.65,7.74,0.96,6.79,192.38,8.19,8.21,1.5
2022,7,12,100.1,4.11,5.46,2.59,2.87,218.12,6.22,7.61,4.84,2.77,219.69,7.12,7.91,2.79
2022,7,13,100.4,2.39,3.26,1.71,1.55,266.75,3.86,5.88,2.12,3.77,267.56,7.27,8.04,1.58
2022,7,14,100.72,3.08,3.96,2.02,1.95,298.44,4.56,6.24,3.23,3.01,299.12,6.6,8.02,2.05
2022,7,15,101.05,1.84,3.22,0.17,3.04,214.88,2.95,6.05,0.27,5.77,213.0,7.52,7.76,1.19
2022,7,16,100.93,2.18,3.48,1.01,2.47,184.38,2.98,4.2,1.55,2.66,186.0,4.68,7.49,1.45
2022,7,17,100.73,1.67,2.3,0.85,1.45,191.75,2.68,4.65,1.27,3.38,191.94,4.38,7.48,1.07
2022,7,18,100.35,4.07,6.2,2.34,3.85,219.88,6.25,7.95,4.82,3.12,220.75,6.31,7.59,2.73
2022,7,19,100.26,2.5,3.0,1.34,1.66,268.75,4.09,6.07,1.66,4.41,270.69,5.65,7.71,1.66
2022,7,20,100.05,2.7,3.5,1.4,2.11,230.0,4.47,7.27,1.61,5.66,232.0,7.69,7.85,1.77
2022,7,21,99.81,3.88,4.83,2.39,2.44,239.31,5.99,7.19,4.75,2.44,240.44,5.42,7.59,2.6
2022,7,22,100.46,3.13,3.84,2.1,1.75,256.25,5.14,6.92,2.66,4.27,258.31,7.57,7.8,2.09
2022,7,23,100.82,2.3,3.35,0.53,2.82,254.69,3.73,6.18,0.72,5.47,257.56,7.86,7.9,1.46
2022,7,24,100.76,2.62,4.91,0.92,3.98,230.38,4.01,7.99,1.16,6.84,231.69,6.85,7.54,1.76
2022,7,25,100.46,4.51,6.96,2.41,4.56,228.12,6.35,8.68,4.38,4.3,228.75,4.0,7.29,3.1
2022,7,26,100.72,1.91,3.7,0.16,3.55,135.31,2.87,6.28,0.23,6.05,138.75,2.6,7.02,1.33
2022,7,27,100.46,2.11,4.53,0.19,4.34,172.81,2.96,5.91,0.39,5.52,173.88,4.95,7.22,1.48
2022,7,28,100.31,3.28,5.27,1.34,3.93,245.75,4.73,6.6,1.62,4.99,247.38,5.56,7.36,2.26
2022,7,29,100.48,2.15,4.42,0.14,4.28,238.81,3.2,6.13,0.2,5.94,239.56,3.45,7.25,1.48
2022,7,30,101.03,3.33,5.17,1.73,3.45,287.81,4.66,6.64,2.85,3.79,288.88,6.99,7.94,2.29
2022,7,31,101.14,1.96,2.6,0.92,1.68,172.94,2.92,4.39,1.28,3.11,174.62,2.25,7.2,1.32
2022,8,1,100.55,2.71,3.75,1.66,2.09,250.69,4.16,6.47,3.02,3.45,252.12,6.15,7.39,1.88
2022,8,2,100.32,3.31,4.63,2.34,2.29,272.94,5.13,6.41,3.52,2.9,274.0,6.33,7.44,2.2
2022,8,3,100.71,2.31,3.25,0.62,2.63,231.31,3.9,6.45,0.86,5.59,233.19,7.42,7.59,1.48
2022,8,4,100.9,2.25,3.02,1.21,1.8,211.19,3.45,6.04,2.11,3.93,212.88,6.52,7.24,1.5
2022,8,5,101.21,1.15,1.84,0.28,1.55,225.06,1.91,3.54,0.55,2.98,227.5,5.21,7.07,0.77
2022,8,6,101.41,3.45,5.09,1.43,3.66,197.44,5.08,6.54,2.8,3.73,198.25,5.58,7.13,2.38
2022,8,7,101.25,3.74,4.53,2.71,1.81,197.25,5.62,6.37,4.92,1.45,198.62,6.94,7.27,2.56
2022,8,8,100.8,3.29,3.84,2.45,1.38,212.0,5.2,7.1,3.88,3.23,213.62,6.72,7.24,2.23
2022,8,9,100.6,3.16,3.99,1.67,2.32,233.62,4.87,6.42,3.07,3.35,235.5,7.09,7.29,2.1
2022,8,10,100.78,2.48,3.76,0.83,2.93,219.44,3.68,6.02,1.2,4.83,219.56,5.35,7.01,1.71
2022,8,11,100.52,3.42,4.52,2.46,2.06,301.06,5.08,7.3,3.84,3.47,302.44,5.83,7.21,2.35
2022,8,12,100.78,4.17,5.95,2.52,3.42,266.56,6.12,9.57,4.2,5.37,252.5,7.25,7.48,2.8
2022,8,13,101.07,2.94,4.54,0.39,4.15,151.62,4.64,8.63,0.57,8.07,153.44,7.43,7.65,1.95
2022,8,14,100.84,2.84,3.97,1.68,2.29,199.44,4.12,5.4,2.81,2.59,199.69,4.63,7.15,1.89
2022,8,15,100.61,2.09,3.32,0.51,2.81,117.75,2.96,4.01,0.77,3.23,118.56,2.03,6.93,1.41
2022,8,16,100.7,3.87,5.42,2.18,3.25,69.56,5.66,6.56,3.59,2.97,69.19,6.36,7.06,2.59
2022,8,17,100.7,1.48,2.34,0.46,1.88,100.88,2.15,3.12,0.62,2.49,100.31,6.04,7.09,1.0
2022,8,18,100.62,2.51,3.11,1.55,1.55,278.5,3.77,5.86,2.37,3.49,279.56,6.96,7.1,1.65
2022,8,19,100.93,2.31,3.06,0.6,2.46,215.12,3.61,5.5,0.68,4.82,216.19,6.02,7.04,1.48
2022,8,20,101.16,2.75,4.05,1.29,2.76,173.31,4.26,6.2,1.5,4.7,173.31,6.42,6.93,1.84
2022,8,21,100.93,2.8,4.38,1.71,2.67,160.56,4.2,5.18,2.95,2.23,160.88,1.86,6.52,1.91
2022,8,22,100.28,2.44,3.31,1.52,1.79,209.19,3.77,5.91,2.84,3.07,211.0,5.22,6.67,1.65
2022,8,23,100.32,3.48,4.59,2.34,2.24,300.06,5.12,5.92,4.41,1.52,300.81,6.64,6.98,2.34
2022,8,24,100.73,2.13,3.59,1.05,2.53,310.31,3.28,5.7,1.54,4.15,311.44,6.64,6.79,1.4
2022,8,25,100.86,2.21,3.09,0.86,2.23,257.75,3.66,6.27,0.93,5.34,259.12,4.95,6.51,1.41
2022,8,26,100.56,2.7,3.5,1.85,1.66,240.06,4.2,6.11,2.49,3.62,241.44,6.15,6.59,1.78
2022,8,27,100.69,2.29,3.89,1.13,2.76,137.69,3.52,5.7,1.21,4.49,122.06,6.14,6.5,1.49
2022,8,28,100.98,2.62,3.58,1.39,2.19,112.44,3.85,6.52,2.02,4.51,113.0,6.1,6.51,1.77
2022,8,29,100.97,2.88,4.24,2.12,2.13,161.0,4.27,6.56,2.34,4.22,162.75,6.38,6.64,1.94
2022,8,30,100.32,4.18,5.58,2.43,3.15,223.0,5.85,7.16,4.35,2.8,223.88,5.43,6.51,2.91
2022,8,31,100.37,4.34,5.48,2.94,2.54,294.12,6.28,6.59,5.71,0.88,294.62,6.51,6.83,2.97
2022,9,1,100.72,3.09,4.3,1.88,2.42,280.81,4.77,6.61,3.04,3.57,282.25,6.88,6.85,2.06
2022,9,2,101.29,3.91,5.7,2.73,2.98,88.12,5.73,7.54,3.34,4.2,89.69,6.19,6.66,2.7
2022,9,3,101.41,2.63,3.24,1.88,1.36,140.81,4.17,6.54,1.92,4.62,142.81,4.93,6.44,1.77
2022,9,4,101.06,2.95,4.27,1.89,2.37,178.19,4.46,6.73,3.2,3.53,179.5,5.7,6.47,2.02
2022,9,5,100.89,3.08,4.05,2.24,1.8,180.12,4.68,5.95,3.19,2.77,180.75,3.41,6.29,2.11
2022,9,6,100.51,3.0,4.68,1.51,3.18,141.81,4.55,5.71,2.62,3.09,142.44,4.54,6.23,2.01
2022,9,7,100.55,3.56,4.79,2.55,2.23,47.69,5.2,5.85,4.45,1.41,48.5,3.11,6.27,2.48
2022,9,8,100.44,2.73,3.88,1.01,2.88,46.31,3.95,5.3,1.34,3.98,46.0,3.42,6.25,1.87
2022,9,9,100.87,2.59,3.83,0.88,2.95,89.56,3.79,7.0,1.17,5.84,89.25,6.22,6.43,1.77
2022,9,10,101.39,2.38,3.18,1.8,1.38,119.12,3.8,6.44,2.15,4.29,120.56,3.82,6.13,1.5
2022,9,11,100.85,3.66,5.25,2.05,3.2,158.19,5.53,7.25,3.46,3.79,159.31,2.65,6.01,2.45
2022,9,12,100.13,1.84,2.33,1.28,1.05,196.75,2.83,3.93,1.48,2.45,198.81,3.34,5.92,1.16
2022,9,13,100.13,4.08,5.23,2.3,2.93,301.25,6.04,8.84,4.47,4.37,301.38,5.37,6.21,2.78
2022,9,14,100.82,3.38,4.43,2.32,2.1,313.31,5.25,6.91,3.73,3.16,314.25,5.98,6.14,2.24
2022,9,15,101.28,3.84,5.58,2.59,2.98,198.81,5.68,6.88,4.03,2.85,213.75,5.65,5.88,2.54
2022,9,16,101.39,1.51,2.48,0.4,2.07,181.88,2.13,3.91,0.52,3.4,182.31,5.47,5.45,0.98
2022,9,17,101.42,2.18,3.45,0.41,3.04,187.19,3.41,6.98,0.5,6.48,187.06,5.66,5.68,1.41
2022,9,18,101.03,2.8,3.61,1.62,1.99,216.62,4.57,6.54,2.73,3.8,218.12,5.73,5.72,1.79
2022,9,19,100.56,3.13,4.4,2.27,2.12,245.62,5.16,7.07,2.57,4.51,246.62,4.82,5.66,1.99
2022,9,20,100.57,3.78,5.18,2.75,2.44,320.25,5.85,7.23,4.3,2.93,320.38,5.76,5.89,2.45
2022,9,21,100.48,2.48,3.86,0.38,3.49,267.31,4.34,7.7,0.46,7.23,268.19,5.64,5.71,1.54
2022,9,22,99.89,7.03,10.01,4.17,5.84,281.0,9.72,13.08,5.74,7.34,281.88,2.87,5.54,4.81
2022,9,23,100.86,6.36,8.16,3.59,4.57,330.56,9.01,10.17,6.8,3.38,331.38,5.89,6.01,4.39
2022,9,24,100.88,2.75,3.34,1.65,1.7,267.88,4.4,6.3,1.89,4.42,268.56,4.17,5.81,1.81
2022,9,25,99.87,4.25,6.77,2.39,4.37,225.0,6.7,9.24,4.53,4.71,226.25,2.86,5.51,2.83
2022,9,26,99.94,3.97,6.56,2.24,4.32,266.62,6.23,8.15,4.23,3.91,266.5,4.92,5.61,2.63
2022,9,27,100.5,4.34,5.85,3.16,2.7,280.19,6.73,7.45,5.57,1.88,279.94,4.68,5.67,2.95
2022,9,28,101.33,4.23,5.15,3.22,1.93,313.25,6.34,7.77,5.05,2.72,314.12,5.14,5.61,2.91
2022,9,29,101.8,5.23,7.22,3.22,4.0,93.81,7.43,8.95,5.77,3.18,94.56,4.95,5.6,3.6
2022,9,30,101.33,6.8,9.8,4.09,5.71,41.0,9.12,12.8,6.77,6.03,42.31,1.14,5.39,4.66
2022,10,1,100.25,8.59,10.84,6.37,4.48,56.44,11.04,14.16,8.73,5.42,58.56,1.04,5.11,5.91
2022,10,2,100.75,6.88,8.91,5.16,3.74,32.19,9.18,11.39,7.3,4.08,33.44,0.84,5.05,4.73
2022,10,3,101.38,6.92,8.28,5.27,3.01,99.81,9.26,10.43,8.01,2.42,56.5,2.61,5.1,4.77
2022,10,4,100.77,7.52,9.09,5.66,3.42,316.75,9.84,11.27,8.14,3.12,318.62,2.08,5.13,5.2
2022,10,5,100.55,4.89,6.81,2.11,4.7,342.12,7.03,9.45,4.01,5.44,343.62,3.24,5.0,3.24
2022,10,6,100.73,2.65,4.12,1.09,3.03,295.75,4.43,6.92,1.62,5.3,296.88,4.94,5.14,1.66
2022,10,7,100.82,3.59,7.34,1.34,6.0,289.94,5.49,10.29,2.48,7.82,291.06,4.69,5.05,2.31
2022,10,8,101.45,4.45,6.08,3.02,3.06,317.75,6.56,8.74,5.58,3.16,318.12,4.0,5.22,2.98
2022,10,9,101.46,3.38,4.65,2.19,2.46,263.5,5.02,6.43,3.37,3.06,264.31,5.3,5.24,2.19
2022,10,10,101.55,2.77,3.53,1.48,2.05,267.81,4.36,6.62,2.13,4.48,269.25,5.1,5.04,1.65
2022,10,11,101.78,2.71,3.61,0.77,2.84,231.44,4.49,7.16,0.78,6.38,232.19,5.01,4.95,1.55
