YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,T2M,T2MDEW,T2MWET,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,DATE
2021,11,25,3.12,3.25,0.68,5.9,-0.59,2.65,101.19,2.46,2.95,2.04,0.91,224.62,4.78,6.91,3.36,3.55,225.88,2021-11-25
2021,11,26,3.14,3.27,0.69,6.25,-0.95,2.65,100.48,3.68,6.23,1.84,4.4,297.56,6.74,9.54,4.05,5.5,298.5,2021-11-26
2021,11,27,3.23,3.24,0.71,1.44,-5.1,-1.83,100.97,2.32,3.24,1.38,1.86,261.5,4.35,6.09,2.34,3.74,262.38,2021-11-27
2021,11,28,2.75,3.17,0.61,6.6,0.63,3.62,100.42,2.49,3.11,2.02,1.09,245.5,4.79,6.05,2.67,3.38,246.94,2021-11-28
2021,11,29,3.23,3.29,0.72,3.4,-3.33,0.03,100.94,2.94,4.66,1.26,3.4,323.38,5.31,7.09,1.77,5.32,324.12,2021-11-29
2021,11,30,3.01,3.13,0.67,3.97,-2.35,0.81,101.05,2.94,4.87,1.45,3.41,233.06,5.41,7.31,2.05,5.27,234.0,2021-11-30
2021,12,1,2.55,3.09,0.58,6.94,2.3,4.62,101.32,2.07,2.7,0.31,2.38,206.25,4.31,5.8,0.6,5.2,207.19,2021-12-01
2021,12,2,2.34,2.92,0.53,11.68,6.95,9.32,100.46,3.16,4.92,2.28,2.64,223.5,5.98,8.01,3.6,4.41,225.25,2021-12-02
2021,12,3,3.0,3.0,0.69,9.97,3.8,6.88,100.9,2.26,3.03,1.26,1.77,235.25,4.45,6.35,1.87,4.48,234.62,2021-12-03
2021,12,4,2.33,2.86,0.53,7.73,5.1,6.41,101.2,1.78,2.52,0.73,1.77,174.38,2.73,3.91,1.05,2.88,174.56,2021-12-04
2021,12,5,2.21,2.9,0.51,6.66,1.67,4.16,101.71,2.19,2.96,1.7,1.27,76.44,4.22,5.92,2.84,3.08,78.0,2021-12-05
2021,12,6,2.62,2.78,0.61,12.33,7.87,10.1,100.62,3.97,6.16,2.05,4.11,225.0,7.23,9.81,4.4,5.41,226.31,2021-12-06
2021,12,7,3.02,3.14,0.7,3.31,-5.66,-1.17,101.49,2.12,3.77,1.08,2.7,183.06,4.03,7.34,1.41,5.93,182.0,2021-12-07
2021,12,8,1.19,2.62,0.27,2.69,0.26,1.48,100.91,1.61,2.8,0.25,2.55,177.5,3.1,6.26,0.27,5.99,178.81,2021-12-08
2021,12,9,1.78,3.03,0.41,0.59,-3.7,-1.56,101.59,1.88,2.43,1.02,1.41,134.88,3.85,6.01,1.47,4.54,134.88,2021-12-09
2021,12,10,0.99,2.62,0.23,5.08,3.31,4.19,101.28,2.1,2.66,1.25,1.41,204.25,4.33,5.72,2.3,3.42,205.38,2021-12-10
2021,12,11,0.87,2.59,0.2,14.36,12.54,13.45,100.43,4.08,6.38,2.25,4.13,208.69,7.46,10.56,4.84,5.73,210.56,2021-12-11
2021,12,12,3.17,3.11,0.75,6.42,-3.45,1.48,101.68,2.57,4.19,0.98,3.21,296.38,4.64,8.03,1.3,6.73,296.75,2021-12-12
2021,12,13,3.08,3.06,0.73,3.83,-2.52,0.65,102.04,2.39,3.12,1.68,1.45,235.0,4.83,6.26,2.08,4.18,235.5,2021-12-13
2021,12,14,3.01,2.98,0.72,4.83,-0.13,2.35,102.44,2.24,2.78,1.45,1.32,165.44,4.56,5.95,1.89,4.06,166.44,2021-12-14
2021,12,15,2.73,2.85,0.65,6.54,5.13,5.83,102.44,1.3,2.3,0.38,1.91,114.31,2.13,5.05,0.54,4.52,87.69,2021-12-15
2021,12,16,2.74,2.84,0.66,11.01,7.94,9.48,101.46,3.2,4.95,2.03,2.91,214.56,5.91,7.76,3.86,3.9,215.88,2021-12-16
2021,12,17,1.98,2.58,0.48,14.9,12.48,13.69,101.29,1.68,3.12,0.45,2.66,164.25,3.12,6.18,0.45,5.72,166.06,2021-12-17
2021,12,18,0.6,2.46,0.14,13.16,12.47,12.81,100.86,1.94,2.78,0.91,1.88,153.19,3.89,5.75,1.2,4.55,154.56,2021-12-18
2021,12,19,0.88,2.48,0.21,6.94,3.83,5.39,101.16,3.38,4.61,2.12,2.48,178.88,6.0,7.91,4.66,3.26,164.38,2021-12-19
2021,12,20,3.04,3.05,0.73,0.38,-5.46,-2.54,101.9,1.76,3.02,0.62,2.39,121.25,2.91,4.52,0.8,3.7,122.06,2021-12-20
2021,12,21,0.97,2.83,0.23,0.99,-2.63,-0.81,100.99,1.34,2.12,0.28,1.84,192.31,2.41,3.93,0.34,3.59,193.44,2021-12-21
2021,12,22,2.97,2.95,0.71,3.73,-1.5,1.12,100.23,2.69,4.09,1.58,2.51,320.12,4.84,7.05,2.6,4.45,320.75,2021-12-22
2021,12,23,2.98,2.97,0.71,0.33,-5.85,-2.77,101.57,1.83,2.8,0.41,2.4,234.0,3.62,6.36,0.71,5.65,248.5,2021-12-23
2021,12,24,2.61,2.87,0.62,6.66,0.96,3.81,100.95,2.67,3.41,1.82,1.59,207.62,5.16,6.97,3.71,3.26,209.06,2021-12-24
2021,12,25,2.3,2.7,0.55,13.73,8.69,11.21,99.88,4.15,5.29,2.7,2.58,230.44,8.08,9.34,5.62,3.73,233.12,2021-12-25
2021,12,26,2.87,2.85,0.69,12.8,8.42,10.61,100.66,2.07,2.78,1.07,1.71,232.31,4.08,6.43,1.68,4.76,231.5,2021-12-26
2021,12,27,1.29,2.6,0.3,7.68,4.62,6.15,100.77,1.85,3.78,0.95,2.83,122.44,3.6,5.45,1.52,3.92,125.81,2021-12-27
2021,12,28,2.1,2.7,0.5,11.93,8.35,10.14,100.36,2.23,2.93,1.75,1.18,177.56,4.51,6.7,2.26,4.45,178.94,2021-12-28
2021,12,29,0.7,2.57,0.16,15.85,15.3,15.58,100.21,2.12,3.16,0.1,3.05,164.75,3.91,6.1,0.12,5.98,162.31,2021-12-29
2021,12,30,0.9,2.62,0.21,10.56,9.48,10.02,100.5,1.72,2.91,0.37,2.53,128.88,2.92,4.69,0.55,4.13,129.19,2021-12-30
2021,12,31,1.84,2.72,0.43,12.1,9.97,11.03,100.61,1.91,3.16,0.68,2.48,163.56,3.55,6.33,1.05,5.28,163.94,2021-12-31
2022,1,1,0.86,2.45,0.2,17.47,15.77,16.62,100.03,3.55,5.45,1.85,3.59,213.12,6.98,10.27,4.59,5.67,215.0,2022-01-01
2022,1,2,0.55,2.53,0.12,17.57,15.26,16.41,99.92,3.92,5.52,1.8,3.73,219.56,7.3,9.81,3.98,5.83,220.94,2022-01-02
2022,1,3,0.6,2.83,0.14,-0.4,-2.08,-1.24,100.92,5.24,8.0,2.81,5.18,189.94,8.25,12.02,5.02,7.0,176.62,2022-01-03
2022,1,4,3.15,3.14,0.73,-4.16,-6.16,-5.16,102.19,1.83,2.87,0.6,2.27,195.5,3.04,4.77,0.95,3.83,180.19,2022-01-04
2022,1,5,1.33,2.96,0.3,1.74,1.2,1.47,100.8,2.61,2.98,2.22,0.77,208.62,4.87,5.72,3.97,1.75,209.44,2022-01-05
2022,1,6,2.83,3.1,0.65,4.7,1.63,3.17,100.51,2.2,3.3,0.98,2.33,174.62,4.02,6.2,1.26,4.94,175.94,2022-01-06
2022,1,7,2.82,3.2,0.64,-1.08,-6.43,-3.76,101.18,3.67,5.54,1.86,3.68,299.69,6.24,8.7,3.15,5.55,301.06,2022-01-07
2022,1,8,3.19,3.21,0.73,-3.06,-8.6,-5.83,102.78,1.88,2.52,0.91,1.61,205.94,3.55,6.04,1.13,4.91,206.56,2022-01-08
2022,1,9,1.46,2.96,0.33,4.65,2.62,3.63,101.72,3.2,4.55,2.16,2.39,217.25,6.02,8.73,4.5,4.23,218.56,2022-01-09
2022,1,10,3.23,3.3,0.73,2.19,-5.03,-1.42,101.68,3.32,3.79,2.59,1.19,318.5,6.28,7.92,4.74,3.18,318.62,2022-01-10
2022,1,11,3.38,3.36,0.75,-3.25,-10.06,-6.65,102.54,2.5,3.95,1.33,2.61,260.06,4.55,5.6,2.23,3.38,259.62,2022-01-11
2022,1,12,3.17,3.24,0.7,0.27,-4.53,-2.13,101.71,3.12,4.52,2.13,2.39,207.19,5.66,7.58,4.22,3.35,208.38,2022-01-12
2022,1,13,1.98,3.22,0.44,0.95,-0.89,0.03,100.65,1.64,2.52,0.14,2.38,170.56,3.37,5.61,0.17,5.44,170.0,2022-01-13
2022,1,14,2.41,3.04,0.52,2.98,0.05,1.51,100.41,3.5,5.52,2.13,3.38,335.75,6.1,8.0,4.04,3.96,337.12,2022-01-14
2022,1,15,2.5,3.3,0.54,-2.7,-8.52,-5.61,101.67,2.58,3.83,1.87,1.95,69.56,4.58,5.99,3.72,2.27,69.69,2022-01-15
2022,1,16,0.48,3.17,0.1,-1.35,-3.63,-2.49,100.64,4.15,6.5,1.89,4.61,68.12,6.84,11.52,3.33,8.19,71.75,2022-01-16
2022,1,17,2.05,3.27,0.44,0.75,-2.53,-0.89,99.03,5.52,6.9,4.23,2.66,254.56,9.29,10.84,7.45,3.39,257.0,2022-01-17
2022,1,18,3.48,3.46,0.73,-0.6,-5.38,-2.99,101.16,2.95,4.16,1.61,2.55,270.56,5.09,7.95,2.48,5.47,271.5,2022-01-18
2022,1,19,3.07,3.35,0.64,3.16,0.01,1.59,101.33,3.09,4.98,2.2,2.79,207.44,5.91,7.68,3.68,3.99,208.38,2022-01-19
2022,1,20,0.52,3.0,0.11,1.6,0.64,1.12,101.43,2.84,4.07,1.86,2.21,123.75,5.14,5.99,3.67,2.32,109.56,2022-01-20
2022,1,21,1.78,3.31,0.37,-3.79,-9.81,-6.8,102.3,4.02,4.79,3.32,1.47,13.56,5.97,7.11,4.86,2.25,14.81,2022-01-21
2022,1,22,3.26,3.55,0.66,-2.81,-9.25,-6.03,101.92,2.49,3.81,1.14,2.67,271.25,3.76,5.3,1.77,3.54,257.38,2022-01-22
2022,1,23,3.02,3.56,0.61,-0.88,-4.44,-2.66,100.71,2.16,2.95,1.13,1.81,233.44,4.26,6.55,1.44,5.12,234.5,2022-01-23
2022,1,24,3.15,3.4,0.63,0.88,-2.83,-0.98,100.48,2.38,3.21,0.72,2.48,188.44,4.95,7.54,1.02,6.52,190.0,2022-01-24
2022,1,25,1.57,3.22,0.31,2.73,0.33,1.53,100.83,2.4,3.45,1.22,2.23,177.31,4.5,7.0,2.07,4.93,177.94,2022-01-25
2022,1,26,3.7,3.72,0.73,-2.18,-8.19,-5.19,102.0,2.66,3.63,1.86,1.77,92.75,4.91,6.39,3.73,2.66,92.25,2022-01-26
2022,1,27,3.83,3.83,0.75,-1.63,-7.26,-4.45,102.1,1.31,2.02,0.16,1.86,144.94,2.42,4.34,0.26,4.09,145.69,2022-01-27
2022,1,28,2.11,3.49,0.41,0.67,-2.38,-0.85,100.96,1.64,3.4,0.15,3.25,148.44,3.44,5.68,0.2,5.48,149.38,2022-01-28
2022,1,29,2.89,3.87,0.55,-2.64,-9.02,-5.83,100.49,5.38,6.44,3.66,2.77,326.81,8.48,9.34,6.19,3.15,313.38,2022-01-29
2022,1,30,2.81,3.81,0.53,-3.06,-8.71,-5.88,101.17,2.14,3.22,1.53,1.68,216.44,3.83,5.48,2.42,3.07,217.75,2022-01-30
2022,1,31,3.38,3.6,0.64,-1.32,-3.36,-2.35,101.65,1.93,2.65,1.32,1.33,56.44,3.49,6.51,1.95,4.55,58.25,2022-01-31
2022,2,1,3.67,3.73,0.69,-0.15,-2.72,-1.43,102.3,1.91,2.53,1.42,1.11,60.69,3.49,6.05,1.88,4.16,62.44,2022-02-01
2022,2,2,3.5,3.77,0.65,2.26,1.17,1.72,102.08,1.5,2.94,0.26,2.68,120.06,2.8,6.73,0.31,6.41,122.81,2022-02-02
2022,2,3,1.11,3.64,0.2,8.55,8.23,8.39,101.44,2.81,4.9,1.3,3.59,171.56,5.35,9.22,2.25,6.97,173.38,2022-02-03
2022,2,4,0.7,3.52,0.12,13.22,11.51,12.37,100.64,4.19,5.95,2.9,3.05,232.88,7.22,10.48,4.88,5.59,233.06,2022-02-04
2022,2,5,4.24,4.28,0.76,-0.12,-6.23,-3.17,101.99,3.52,5.41,2.14,3.27,245.0,5.94,7.73,4.22,3.52,245.19,2022-02-05
2022,2,6,4.02,4.17,0.71,-2.02,-6.81,-4.42,102.49,1.95,2.62,1.53,1.09,72.19,3.65,5.24,2.07,3.17,73.56,2022-02-06
2022,2,7,1.28,3.88,0.23,0.02,-1.37,-0.67,101.55,1.86,3.06,1.51,1.56,220.06,3.42,4.32,1.88,2.44,220.62,2022-02-07
2022,2,8,3.43,4.22,0.59,1.92,-1.3,0.31,101.1,2.48,3.53,1.95,1.59,277.19,4.62,6.15,2.77,3.38,278.12,2022-02-08
2022,2,9,4.33,4.27,0.74,4.5,-0.48,2.01,100.95,2.53,3.44,1.17,2.27,221.94,4.71,7.69,1.38,6.3,222.75,2022-02-09
2022,2,10,4.33,4.29,0.73,7.39,3.3,5.34,100.68,3.09,4.98,1.9,3.09,243.12,6.12,7.76,2.34,5.41,244.0,2022-02-10
2022,2,11,3.5,4.19,0.59,8.63,2.94,5.79,100.8,3.36,5.13,1.91,3.23,225.81,6.27,9.07,2.35,6.73,227.25,2022-02-11
2022,2,12,4.01,4.12,0.67,11.23,6.95,9.09,100.91,2.97,3.94,1.8,2.12,233.31,5.57,8.35,4.2,4.15,234.06,2022-02-12
2022,2,13,1.08,3.63,0.18,2.05,-0.29,0.87,101.14,3.24,4.61,1.44,3.17,84.25,5.05,6.91,3.06,3.84,85.12,2022-02-13
2022,2,14,3.63,4.41,0.59,-2.16,-7.04,-4.6,101.72,2.44,3.82,1.64,2.18,307.25,4.34,5.33,3.34,1.99,306.25,2022-02-14
2022,2,15,4.62,4.65,0.75,-1.02,-7.0,-4.01,102.91,1.59,2.8,0.44,2.36,121.44,3.07,6.72,0.43,6.29,124.44,2022-02-15
2022,2,16,4.32,4.57,0.7,4.87,1.31,3.09,102.7,2.71,3.89,1.72,2.17,166.94,5.16,8.02,2.44,5.59,167.94,2022-02-16
2022,2,17,3.11,4.3,0.49,13.55,10.47,12.01,101.21,4.9,8.08,2.57,5.51,187.81,8.61,13.38,5.43,7.95,189.56,2022-02-17
2022,2,18,3.32,4.42,0.52,10.49,3.94,7.22,100.48,5.16,8.37,1.76,6.61,300.19,8.61,14.12,4.02,10.09,300.5,2022-02-18
2022,2,19,4.91,4.91,0.77,2.01,-5.55,-1.77,101.41,4.03,8.28,1.11,7.17,278.25,6.7,12.46,1.59,10.87,278.75,2022-02-19
2022,2,20,5.09,5.05,0.78,-0.11,-7.32,-3.71,102.34,2.21,3.14,1.0,2.14,133.56,4.25,7.35,1.17,6.18,134.62,2022-02-20
2022,2,21,4.87,4.85,0.74,6.97,2.67,4.82,101.94,2.55,2.97,1.84,1.12,200.75,4.93,7.13,2.48,4.65,201.94,2022-02-21
2022,2,22,1.52,4.34,0.23,15.16,13.38,14.27,101.5,4.47,6.3,2.62,3.68,192.56,7.98,9.86,4.85,5.01,194.31,2022-02-22
2022,2,23,2.48,4.37,0.38,15.55,12.83,14.19,101.24,3.33,4.43,2.05,2.38,211.69,6.21,8.27,4.23,4.04,213.0,2022-02-23
2022,2,24,0.9,4.22,0.13,4.4,0.58,2.49,101.99,2.73,4.0,1.15,2.85,46.5,4.18,6.18,1.63,4.55,47.69,2022-02-24
2022,2,25,3.18,4.63,0.47,7.26,3.67,5.47,101.42,3.09,4.85,0.82,4.03,227.06,5.28,7.45,1.13,6.32,228.31,2022-02-25
2022,2,26,3.31,4.81,0.48,3.06,-2.61,0.23,102.21,2.0,2.99,0.34,2.66,132.62,3.69,5.98,0.61,5.38,130.62,2022-02-26
2022,2,27,2.69,4.78,0.39,4.83,-0.06,2.39,101.37,2.03,2.74,1.27,1.47,262.12,4.08,6.76,1.64,5.11,263.56,2022-02-27
2022,2,28,5.04,5.07,0.72,4.55,-1.02,1.76,101.57,2.25,3.16,0.73,2.43,132.06,4.31,6.58,0.66,5.91,129.81,2022-02-28
2022,3,1,4.49,5.21,0.63,6.68,2.27,4.48,101.26,2.45,3.65,1.3,2.35,199.81,4.8,7.79,1.88,5.91,199.88,2022-03-01
2022,3,2,4.94,5.05,0.7,10.65,6.3,8.48,100.9,1.95,2.86,0.83,2.03,232.5,3.98,6.79,1.12,5.66,248.69,2022-03-02
2022,3,3,4.11,4.97,0.57,11.7,4.98,8.34,101.13,3.27,4.67,2.3,2.38,170.38,5.87,8.06,3.59,4.48,198.38,2022-03-03
2022,3,4,5.3,5.31,0.73,4.51,-4.52,-0.01,102.41,1.88,4.05,0.14,3.91,117.5,3.51,7.12,0.2,6.91,117.5,2022-03-04
2022,3,5,4.63,5.17,0.63,9.47,5.79,7.62,102.11,2.4,3.87,1.34,2.52,164.0,4.42,6.79,1.98,4.81,165.69,2022-03-05
2022,3,6,2.9,4.83,0.39,17.35,14.9,16.12,101.45,4.11,6.11,2.41,3.7,213.56,7.89,9.62,5.88,3.73,214.94,2022-03-06
2022,3,7,3.25,5.12,0.44,18.88,14.62,16.76,100.52,5.21,8.32,2.84,5.48,219.5,9.12,13.05,5.93,7.12,221.25,2022-03-07
2022,3,8,5.59,5.65,0.74,9.97,2.23,6.1,101.23,2.76,4.4,1.23,3.16,179.19,4.85,8.12,1.41,6.72,208.62,2022-03-08
2022,3,9,1.0,5.16,0.13,6.79,4.91,5.85,100.7,2.49,4.05,1.59,2.45,161.56,4.08,5.86,2.0,3.85,162.25,2022-03-09
2022,3,10,3.07,5.15,0.4,5.73,3.18,4.45,101.27,2.05,3.48,1.48,2.01,75.06,3.48,5.16,2.17,2.99,75.12,2022-03-10
2022,3,11,5.39,5.63,0.7,8.71,5.81,7.26,100.84,2.01,3.29,0.82,2.47,197.75,3.56,6.04,0.97,5.06,198.88,2022-03-11
2022,3,12,1.57,5.68,0.2,2.85,-1.77,0.55,99.81,4.95,7.95,0.98,6.97,279.69,8.05,11.4,2.11,9.29,280.38,2022-03-12
2022,3,13,6.05,6.02,0.77,0.14,-7.63,-3.74,101.85,3.23,4.59,2.07,2.52,248.19,5.82,7.59,3.8,3.79,249.75,2022-03-13
2022,3,14,5.3,5.81,0.67,6.63,1.33,3.98,102.22,2.04,2.7,0.42,2.28,200.94,4.14,6.84,0.59,6.24,202.0,2022-03-14
2022,3,15,5.3,5.81,0.66,10.74,5.65,8.19,101.74,2.69,3.59,1.94,1.66,221.75,5.28,7.35,2.45,4.91,222.81,2022-03-15
2022,3,16,4.69,5.58,0.58,12.63,8.78,10.7,101.32,2.03,3.52,0.52,3.0,161.69,3.95,5.84,0.62,5.23,162.12,2022-03-16
2022,3,17,1.53,5.64,0.19,12.7,11.39,12.05,100.58,2.45,4.16,1.3,2.87,218.31,3.95,5.97,2.08,3.9,219.81,2022-03-17
2022,3,18,4.86,5.74,0.59,15.7,12.69,14.19,100.8,2.37,3.22,1.05,2.17,189.69,4.39,6.49,1.35,5.14,191.44,2022-03-18
2022,3,19,4.04,5.71,0.49,17.94,14.41,16.18,100.26,4.07,6.68,2.27,4.41,214.12,7.49,10.66,4.95,5.72,215.81,2022-03-19
2022,3,20,4.73,6.13,0.57,12.11,5.15,8.62,100.82,3.93,5.76,2.3,3.47,295.44,7.13,9.15,4.19,4.95,296.69,2022-03-20
2022,3,21,6.08,6.21,0.73,10.9,4.66,7.78,101.57,2.51,3.19,2.02,1.17,263.25,4.98,7.33,2.76,4.57,265.5,2022-03-21
2022,3,22,5.01,6.01,0.59,13.33,9.01,11.17,101.31,2.09,2.55,1.14,1.41,208.56,4.16,5.8,1.62,4.18,209.75,2022-03-22
2022,3,23,1.15,5.71,0.13,15.48,13.63,14.55,100.74,3.32,5.3,1.52,3.77,153.38,5.91,9.52,2.08,7.44,156.81,2022-03-23
2022,3,24,1.79,5.57,0.21,18.95,17.66,18.31,100.07,2.66,5.07,1.57,3.5,194.75,5.2,9.3,2.98,6.32,196.62,2022-03-24
2022,3,25,4.74,6.27,0.55,13.63,8.37,11.01,99.89,2.7,4.88,1.52,3.37,286.56,5.17,7.52,2.58,4.93,287.56,2022-03-25
2022,3,26,4.72,6.54,0.54,7.73,0.4,4.07,99.82,4.44,6.74,2.59,4.16,273.69,7.88,10.38,5.73,4.65,274.75,2022-03-26
2022,3,27,5.52,6.63,0.63,4.51,-3.55,0.48,100.44,3.7,5.5,2.2,3.3,291.0,6.37,8.47,4.0,4.46,291.81,2022-03-27
2022,3,28,6.81,6.87,0.77,2.21,-6.82,-2.31,101.06,3.59,6.79,1.54,5.24,307.5,6.05,10.3,2.42,7.88,307.44,2022-03-28
2022,3,29,6.5,6.88,0.73,1.28,-7.6,-3.16,101.76,2.37,3.73,0.9,2.83,275.31,3.95,5.34,1.2,4.14,275.62,2022-03-29
2022,3,30,3.34,6.24,0.38,10.44,4.93,7.69,101.17,2.95,4.38,1.64,2.73,175.19,5.55,8.83,2.2,6.63,177.5,2022-03-30
2022,3,31,2.04,5.95,0.23,19.19,17.05,18.12,99.74,5.52,6.76,4.07,2.68,193.38,9.72,10.79,7.69,3.1,196.0,2022-03-31
2022,4,1,5.58,6.75,0.62,12.22,4.48,8.34,100.29,4.09,6.76,2.27,4.48,289.31,7.34,10.14,4.56,5.58,289.5,2022-04-01
2022,4,2,7.04,7.05,0.77,8.37,1.4,4.88,101.13,1.91,2.56,0.32,2.25,206.44,3.84,5.49,0.28,5.21,193.0,2022-04-02
2022,4,3,6.58,6.8,0.72,10.82,3.83,7.33,100.46,3.44,5.33,2.03,3.3,283.56,5.99,7.81,3.67,4.15,284.06,2022-04-03
2022,4,4,6.08,6.86,0.66,8.76,2.09,5.42,101.05,1.88,2.39,0.76,1.62,236.5,3.76,6.17,1.12,5.05,237.0,2022-04-04
2022,4,5,3.69,6.3,0.4,14.19,11.02,12.61,100.44,2.06,3.48,1.16,2.31,165.56,4.2,6.81,1.72,5.09,167.88,2022-04-05
2022,4,6,4.61,6.67,0.49,15.95,12.94,14.44,99.79,2.7,4.56,1.2,3.37,216.69,4.75,6.77,1.33,5.45,216.19,2022-04-06
2022,4,7,1.82,6.41,0.2,13.35,11.55,12.45,99.55,2.77,4.66,1.33,3.32,216.81,4.48,6.37,2.12,4.25,217.44,2022-04-07
2022,4,8,5.41,6.98,0.57,11.99,6.3,9.15,99.89,2.27,3.5,1.25,2.25,242.69,4.41,6.77,1.66,5.11,243.25,2022-04-08
2022,4,9,4.42,7.14,0.46,9.51,2.68,6.1,100.03,2.97,3.98,2.12,1.86,266.81,5.23,6.84,4.07,2.77,268.25,2022-04-09
2022,4,10,6.48,7.34,0.68,8.67,0.7,4.69,100.77,3.32,4.65,1.89,2.76,272.56,5.61,7.15,2.81,4.34,273.94,2022-04-10
2022,4,11,6.86,7.12,0.71,12.89,7.48,10.19,101.13,2.54,3.52,1.93,1.59,139.75,4.54,6.05,2.59,3.46,142.0,2022-04-11
2022,4,12,4.88,6.61,0.5,18.1,13.37,15.74,101.03,2.52,3.35,1.78,1.57,239.19,4.97,6.69,3.37,3.32,240.19,2022-04-12
2022,4,13,6.11,6.81,0.62,19.99,14.72,17.35,100.81,3.12,5.09,1.97,3.12,220.19,6.09,8.48,3.0,5.48,221.81,2022-04-13
2022,4,14,4.66,6.75,0.48,19.81,15.01,17.41,100.54,3.76,5.88,1.77,4.11,239.94,6.78,9.14,4.23,4.91,241.19,2022-04-14
2022,4,15,7.41,7.61,0.75,14.33,4.11,9.22,101.41,2.3,3.26,0.89,2.37,205.62,4.51,6.52,1.04,5.48,205.88,2022-04-15
2022,4,16,5.86,7.25,0.59,15.96,10.11,13.04,100.77,3.23,5.38,2.14,3.23,214.5,5.95,8.49,3.74,4.75,216.69,2022-04-16
2022,4,17,6.31,7.33,0.63,13.4,5.32,9.36,101.27,2.77,3.38,1.84,1.54,116.06,4.75,5.95,3.39,2.55,129.44,2022-04-17
2022,4,18,1.33,7.19,0.13,7.22,4.29,5.76,101.08,3.84,5.66,2.2,3.45,135.19,6.19,8.67,4.59,4.08,138.69,2022-04-18
2022,4,19,6.17,7.78,0.62,7.54,-0.06,3.74,101.0,4.02,5.92,2.3,3.62,283.19,7.12,8.67,5.37,3.3,284.81,2022-04-19
2022,4,20,7.67,7.66,0.76,9.62,1.53,5.58,102.23,1.58,2.5,0.17,2.34,244.69,3.3,6.38,0.3,6.08,247.56,2022-04-20
2022,4,21,4.78,7.23,0.47,13.21,7.45,10.33,102.27,2.66,3.94,1.83,2.11,190.75,4.98,6.02,3.62,2.39,192.44,2022-04-21
2022,4,22,7.21,7.35,0.71,17.65,11.19,14.41,102.08,2.03,3.05,0.92,2.12,129.69,4.01,6.41,1.3,5.11,129.12,2022-04-22
2022,4,23,6.7,6.98,0.66,18.54,13.94,16.24,101.7,2.28,3.09,1.64,1.45,166.88,4.34,6.42,2.25,4.18,169.25,2022-04-23
2022,4,24,7.22,7.23,0.7,21.62,15.6,18.62,101.25,2.46,3.3,2.04,1.27,220.94,4.69,6.34,2.78,3.55,222.81,2022-04-24
2022,4,25,6.9,7.35,0.67,20.75,14.93,17.83,101.08,1.52,2.4,0.06,2.34,182.19,3.08,5.73,0.19,5.55,187.81,2022-04-25
2022,4,26,4.92,7.13,0.48,19.82,16.08,17.95,100.88,1.9,3.56,1.16,2.39,254.0,3.23,6.12,1.76,4.36,252.44,2022-04-26
2022,4,27,7.84,7.93,0.75,13.16,2.69,7.93,101.12,3.34,4.55,2.2,2.36,320.5,6.2,7.33,3.56,3.77,321.0,2022-04-27
2022,4,28,8.21,8.23,0.78,9.49,-0.69,4.4,101.41,2.99,4.32,1.89,2.43,161.81,5.17,6.41,3.54,2.88,160.75,2022-04-28
2022,4,29,7.59,7.92,0.72,11.95,-1.06,5.44,101.44,2.01,2.74,0.53,2.21,204.0,3.55,6.61,0.71,5.9,204.0,2022-04-29
2022,4,30,4.55,7.41,0.43,13.26,6.31,9.78,101.3,1.46,2.34,0.4,1.94,167.31,2.62,4.62,0.53,4.08,169.38,2022-04-30
2022,5,1,5.29,6.93,0.5,17.4,14.3,15.84,100.99,1.66,2.37,0.93,1.44,160.19,3.24,5.4,2.11,3.29,162.94,2022-05-01
2022,5,2,7.17,7.64,0.67,22.01,14.61,18.31,100.83,2.21,2.55,1.61,0.95,240.5,3.92,5.38,3.04,2.34,241.44,2022-05-02
2022,5,3,3.9,7.18,0.37,20.48,15.18,17.83,100.91,2.09,3.21,0.71,2.5,111.56,3.35,5.23,0.92,4.31,116.88,2022-05-03
2022,5,4,5.52,7.26,0.52,21.83,17.95,19.89,100.62,2.06,3.16,1.05,2.12,159.81,3.79,5.17,1.93,3.24,162.31,2022-05-04
2022,5,5,4.54,7.5,0.42,18.85,13.46,16.15,100.99,1.94,3.53,0.88,2.66,125.31,3.55,5.27,1.05,4.23,124.94,2022-05-05
2022,5,6,2.93,7.1,0.27,18.29,15.94,17.12,100.06,2.07,2.97,1.31,1.66,142.94,3.82,4.6,2.52,2.09,145.88,2022-05-06
2022,5,7,3.0,7.72,0.28,13.2,10.86,12.03,99.58,3.67,5.14,0.38,4.76,238.81,5.72,8.12,0.91,7.22,240.12,2022-05-07
2022,5,8,1.98,7.97,0.18,9.2,6.08,7.64,100.88,4.09,5.03,2.12,2.91,39.88,6.65,7.64,4.89,2.75,12.44,2022-05-08
2022,5,9,7.79,8.03,0.72,12.67,3.14,7.9,101.43,3.2,4.59,2.13,2.45,78.12,5.71,6.8,3.99,2.81,79.19,2022-05-09
2022,5,10,7.05,7.93,0.65,14.69,5.55,10.12,101.65,3.63,5.3,2.03,3.28,56.81,6.56,7.98,4.95,3.04,43.0,2022-05-10
